gene,in_degree,centrality_rank,selected
GP2,6,37749,False
FABP6,6,37750,False
CNGB3,6,37751,False
RPS9,6,37752,False
S100Z,6,37753,False
MLLT3,6,37754,False
ENSG00000173966,6,37755,False
ARL13A,6,37756,False
MYO1H,6,37757,False
CST6,6,37758,False
ENSG00000176984,6,37759,False
LINC01561,6,37760,False
FAM187B,6,37761,False
ALOX15B,6,37762,False
APOBEC3B,6,37763,False
GOLGA8J,6,37764,False
LINC01869,6,37765,False
RNF182,6,37766,False
OR52N1,6,37767,False
TMIE,6,37768,False
MACIR,6,37769,False
RELL1,6,37770,False
MAFA,6,37771,False
PTGDR2,6,37772,False
TREX2,6,37773,False
LINC00518,6,37774,False
AQP12A,6,37775,False
C5ORF47,6,37776,False
PRSS57,6,37777,False
PRAME,6,37778,False
ANKRD37,6,37779,False
KRT26,6,37780,False
EPOR,6,37781,False
TAF9B,6,37782,False
CDHR4,6,37783,False
DNER,6,37784,False
OPTC,6,37785,False
SLC15A5,6,37786,False
GAGE2A,6,37787,False
GJB5,6,37788,False
GSPT2,6,37789,False
S100A5,6,37790,False
MME,6,37791,False
FUT11,6,37792,False
LEKR1,6,37793,False
MT1F,6,37794,False
SMOC1,6,37795,False
RNU6-858P,6,37796,False
RNA5SP52,6,37797,False
ENSG00000199899,6,37798,False
RNU6-1099P,6,37799,False
RNA5SP260,6,37800,False
ENSG00000201207,6,37801,False
RNU6-1306P,6,37802,False
LINC00449,6,37803,False
HSD3BP4,6,37804,False
SNHG5,6,37805,False
ENSG00000204117,6,37806,False
TMEM225,6,37807,False
AGPAT1,6,37808,False
HLA-C,6,37809,False
ABCF1,6,37810,False
HLA-E,6,37811,False
CBY3,6,37812,False
CFAP95,6,37813,False
FBXO47,6,37814,False
PRSS1,6,37815,False
CLLU1-AS1,6,37816,False
GOLGA2P1,6,37817,False
ENSG00000205414,6,37818,False
POM121B,6,37819,False
HLA-DQB1,6,37820,False
TNXB,6,37821,False
ENSG00000206296,6,37822,False
HLA-DQB1,6,37823,False
HLA-B,6,37824,False
UBD,6,37825,False
HCG9,6,37826,False
HLA-F-AS1,6,37827,False
ZFP57,6,37828,False
GABBR1,6,37829,False
ENSG00000206816,6,37830,False
RNU6-540P,6,37831,False
MIR499A,6,37832,False
MIR320D1,6,37833,False
MIR760,6,37834,False
TRAV39,6,37835,False
IGHV3-38,6,37836,False
IGHV5-51,6,37837,False
RNA5SP354,6,37838,False
OR2A42,6,37839,False
TCL1B,6,37840,False
ENSG00000213238,6,37841,False
IFITM9P,6,37842,False
CPLX3,6,37843,False
PPIAP42,6,37844,False
ATF6B,6,37845,False
DDAH2,6,37846,False
RPS16P2,6,37847,False
POLD2P1,6,37848,False
VDAC1P2,6,37849,False
GNAQP1,6,37850,False
ENSG00000214210,6,37851,False
HNRNPA1P10,6,37852,False
ENSG00000214243,6,37853,False
ENSG00000214265,6,37854,False
SPDYE3,6,37855,False
GOLGA2P8,6,37856,False
ENSG00000214559,6,37857,False
ENSG00000214651,6,37858,False
CDIPTOSP,6,37859,False
ENSG00000214846,6,37860,False
PPIAP29,6,37861,False
TTC3P1,6,37862,False
ENSG00000215146,6,37863,False
RPS7P6,6,37864,False
ESRRAP1,6,37865,False
RPL7AP35,6,37866,False
ENSG00000217746,6,37867,False
RPS4XP7,6,37868,False
HNRNPA1P37,6,37869,False
PTMAP3,6,37870,False
CATSPERZ,6,37871,False
RPL32P16,6,37872,False
ENSG00000220695,6,37873,False
OR1F12P,6,37874,False
MIR1250,6,37875,False
MIR1289-1,6,37876,False
ENSG00000222022,6,37877,False
RNA5SP494,6,37878,False
VOPP1-DT,6,37879,False
VARS2,6,37880,False
KRT8P51,6,37881,False
IFITM3P2,6,37882,False
ENSG00000223798,6,37883,False
ENSG00000223849,6,37884,False
ZFP57,6,37885,False
ZFP57,6,37886,False
LINC01248,6,37887,False
ENSG00000224149,6,37888,False
MRRFP1,6,37889,False
HCG9P5,6,37890,False
LINC00703,6,37891,False
ENSG00000224387,6,37892,False
CSNK2B,6,37893,False
ENSG00000224409,6,37894,False
ATP5MFP1,6,37895,False
LINC01708,6,37896,False
CIAO2AP2,6,37897,False
ENSG00000224671,6,37898,False
RPL32P1,6,37899,False
PPP1R18,6,37900,False
ENSG00000225325,6,37901,False
CT62,6,37902,False
LINC02569,6,37903,False
ENSG00000225512,6,37904,False
LINC01710,6,37905,False
ASH2LP3,6,37906,False
SKIV2L,6,37907,False
WDR87BP,6,37908,False
ANKRD44-DT,6,37909,False
PPIAP37,6,37910,False
ENSG00000226072,6,37911,False
KRT16P6,6,37912,False
GTF2H2B,6,37913,False
ENSG00000226329,6,37914,False
HLA-F-AS1,6,37915,False
LY6G5C,6,37916,False
RPL23P11,6,37917,False
OR8T1P,6,37918,False
ENSG00000226432,6,37919,False
NPM1P49,6,37920,False
CYP4F26P,6,37921,False
MTND4P10,6,37922,False
HSPA1L,6,37923,False
ENSG00000226919,6,37924,False
ENSG00000227025,6,37925,False
ENSG00000227072,6,37926,False
ENSG00000227088,6,37927,False
ENSG00000227094,6,37928,False
VWA7,6,37929,False
RPL21P31,6,37930,False
HCG4B,6,37931,False
HLA-H,6,37932,False
EIF4A2P2,6,37933,False
CSE1L-DT,6,37934,False
STEAP2-AS1,6,37935,False
HNRNPA3P2,6,37936,False
MTND6P18,6,37937,False
ENSG00000227753,6,37938,False
HCG9P5,6,37939,False
ASH1L-IT1,6,37940,False
SLC9A7P1,6,37941,False
HCG4B,6,37942,False
MTND5P1,6,37943,False
ENSG00000228007,6,37944,False
ENSG00000228044,6,37945,False
RPL23AP16,6,37946,False
HCG9P5,6,37947,False
CYP4F29P,6,37948,False
TXNDC12-AS1,6,37949,False
ENSG00000228510,6,37950,False
SUMO2P21,6,37951,False
LYPLAL1-AS1,6,37952,False
LY6G5C,6,37953,False
AGPAT1,6,37954,False
HCG9P5,6,37955,False
HMGN2P36,6,37956,False
MTND1P9,6,37957,False
RUNX3-AS1,6,37958,False
SAPCD1,6,37959,False
ENSG00000229261,6,37960,False
LRRC3-DT,6,37961,False
ENSG00000229402,6,37962,False
DNPEP-AS1,6,37963,False
RPSAP22,6,37964,False
ENSG00000229742,6,37965,False
ENSG00000229750,6,37966,False
RPL7P46,6,37967,False
KIF25-AS1,6,37968,False
PPP1R18,6,37969,False
SNAP47-AS1,6,37970,False
HLA-F-AS1,6,37971,False
FEZF1-AS1,6,37972,False
DSCR9,6,37973,False
ENSG00000230393,6,37974,False
BZW1-AS1,6,37975,False
SNAP23P1,6,37976,False
LST1,6,37977,False
MTND2P16,6,37978,False
ENSG00000230928,6,37979,False
LINC02090,6,37980,False
ENSG00000230990,6,37981,False
ENSG00000231039,6,37982,False
LST1,6,37983,False
ENSG00000231098,6,37984,False
ENSG00000231119,6,37985,False
HAR1B,6,37986,False
ENSG00000231227,6,37987,False
LY6G5C,6,37988,False
MUC21,6,37989,False
SNX18P8,6,37990,False
ENSG00000231424,6,37991,False
LARP1BP1,6,37992,False
IGHV4-31,6,37993,False
LINC02015,6,37994,False
RPL32P1,6,37995,False
ENSG00000231591,6,37996,False
DDX39B-AS1,6,37997,False
OGFOD1P1,6,37998,False
ENSG00000231704,6,37999,False
CHODL-AS1,6,38000,False
RPL31P50,6,38001,False
STAT4-AS1,6,38002,False
HLA-DQB1,6,38003,False
LINC01787,6,38004,False
PBX2,6,38005,False
ZFP57,6,38006,False
ENSG00000232140,6,38007,False
ENSG00000232347,6,38008,False
PPIAP35,6,38009,False
ENSG00000232463,6,38010,False
TMA16P2,6,38011,False
OR2AH1P,6,38012,False
LINC02642,6,38013,False
TRIM80P,6,38014,False
HMGN2P27,6,38015,False
RPL32P1,6,38016,False
ENSG00000233223,6,38017,False
HLA-U,6,38018,False
TNXB,6,38019,False
PFN1P1,6,38020,False
DHX16,6,38021,False
LINC01783,6,38022,False
EFCAB15P,6,38023,False
DHX16,6,38024,False
ENSG00000233571,6,38025,False
ENSG00000233674,6,38026,False
ENSG00000233825,6,38027,False
RPL32P1,6,38028,False
MTND4P26,6,38029,False
DDX39B-AS1,6,38030,False
LINC01283,6,38031,False
ENSG00000234255,6,38032,False
HSPA1L,6,38033,False
LINC02765,6,38034,False
ERICH3-AS1,6,38035,False
ENSG00000234540,6,38036,False
ZFP57,6,38037,False
HNRNPDLP2,6,38038,False
OR7E62P,6,38039,False
LINC01777,6,38040,False
ENSG00000235096,6,38041,False
KRT8P17,6,38042,False
POLR1H,6,38043,False
OR13C1P,6,38044,False
RPL7AP25,6,38045,False
HLA-J,6,38046,False
POLR1H,6,38047,False
HCG9P5,6,38048,False
ENSG00000235540,6,38049,False
ENSG00000235635,6,38050,False
RXRB,6,38051,False
MFRP,6,38052,False
ENSG00000235772,6,38053,False
ENSG00000235778,6,38054,False
GAPDHP31,6,38055,False
MORC2-AS1,6,38056,False
DDX39B-AS1,6,38057,False
ENSG00000236403,6,38058,False
ENSG00000236456,6,38059,False
HCG9P5,6,38060,False
POLR1H,6,38061,False
AGPAT1,6,38062,False
ENSG00000236881,6,38063,False
POLR1H,6,38064,False
ENSG00000237101,6,38065,False
LINC01797,6,38066,False
ENSG00000237280,6,38067,False
CBX1P3,6,38068,False
LINC01522,6,38069,False
ENSG00000237471,6,38070,False
LY6G5C,6,38071,False
MUC21,6,38072,False
RPL35P1,6,38073,False
DDX39B-AS1,6,38074,False
BRWD1-AS1,6,38075,False
ENSG00000238158,6,38076,False
OR2W3,6,38077,False
ENSG00000239462,6,38078,False
RUVBL1-AS1,6,38079,False
ENSG00000239675,6,38080,False
ENSG00000239940,6,38081,False
ENSG00000240093,6,38082,False
ENSG00000240111,6,38083,False
SOCAR,6,38084,False
LRRD1,6,38085,False
ENSG00000240975,6,38086,False
ENSG00000241003,6,38087,False
ENSG00000241048,6,38088,False
ENSG00000241124,6,38089,False
RN7SL160P,6,38090,False
ENSG00000241408,6,38091,False
ENSG00000241722,6,38092,False
RPP21,6,38093,False
RN7SL401P,6,38094,False
RPL11P5,6,38095,False
ENSG00000242318,6,38096,False
INHCAP,6,38097,False
IGKV1D-43,6,38098,False
ENSG00000242798,6,38099,False
TDRD6-AS1,6,38100,False
RPL7AP32,6,38101,False
ENSG00000243286,6,38102,False
RN7SL838P,6,38103,False
ENSG00000243635,6,38104,False
RN7SL610P,6,38105,False
DEFB109F,6,38106,False
RN7SL659P,6,38107,False
UGT1A7,6,38108,False
ENSG00000244125,6,38109,False
RPS4XP10,6,38110,False
PKD1P1,6,38111,False
RN7SL597P,6,38112,False
ENSG00000244349,6,38113,False
RN7SL398P,6,38114,False
LY6G5B,6,38115,False
CRYBB2,6,38116,False
UBL7-DT,6,38117,False
ENSG00000247345,6,38118,False
ENSG00000248235,6,38119,False
PSG10P,6,38120,False
ENSG00000248335,6,38121,False
TNXA,6,38122,False
LINC02380,6,38123,False
ENSG00000248557,6,38124,False
SERBP1P6,6,38125,False
ENSG00000249008,6,38126,False
ENSG00000249077,6,38127,False
ENSG00000249099,6,38128,False
HMGB3P17,6,38129,False
ENSG00000249876,6,38130,False
LINC00536,6,38131,False
TRGV7,6,38132,False
ENSG00000250284,6,38133,False
ENSG00000250310,6,38134,False
ENSG00000250379,6,38135,False
ENSG00000250424,6,38136,False
CCT5P1,6,38137,False
PPIAP76,6,38138,False
LINC02125,6,38139,False
ABHD17AP3,6,38140,False
ATP6V1E2,6,38141,False
PABPC1P7,6,38142,False
ENSG00000250670,6,38143,False
ENSG00000251062,6,38144,False
H3P24,6,38145,False
ENSG00000251246,6,38146,False
PSME2P4,6,38147,False
ENSG00000251459,6,38148,False
COQ10BP2,6,38149,False
RNU6-319P,6,38150,False
RNA5SP320,6,38151,False
RNU7-110P,6,38152,False
ENSG00000252784,6,38153,False
RNU6-958P,6,38154,False
ENSG00000253165,6,38155,False
LINC02948,6,38156,False
KRT18P41,6,38157,False
ENSG00000253282,6,38158,False
ENSG00000253334,6,38159,False
ENSG00000253414,6,38160,False
ENSG00000253455,6,38161,False
TARDBPP4,6,38162,False
ENSG00000253633,6,38163,False
LINC03022,6,38164,False
ENSG00000253656,6,38165,False
LINC02219,6,38166,False
GUSBP14,6,38167,False
ENSG00000253836,6,38168,False
CLN8-AS1,6,38169,False
ENSG00000254048,6,38170,False
TDGF1P5,6,38171,False
KRT8P3,6,38172,False
LINC03021,6,38173,False
ENSG00000254366,6,38174,False
MYL12AP1,6,38175,False
DUTP2,6,38176,False
LINC02752,6,38177,False
NAV2-AS3,6,38178,False
ADM-DT,6,38179,False
ENSG00000254616,6,38180,False
ENSG00000254645,6,38181,False
PTP4A1P6,6,38182,False
CKLF-CMTM1,6,38183,False
ENSG00000254829,6,38184,False
ENSG00000254846,6,38185,False
ENSG00000254867,6,38186,False
ENSG00000255046,6,38187,False
ENSG00000255101,6,38188,False
ENSG00000255165,6,38189,False
MTCO1P15,6,38190,False
TAS2R43,6,38191,False
ENSG00000255478,6,38192,False
ENSG00000255479,6,38193,False
LINC02951,6,38194,False
ENSG00000255520,6,38195,False
GAPDH-DT,6,38196,False
ENSG00000256013,6,38197,False
KDM2B-DT,6,38198,False
ENSG00000256747,6,38199,False
TMEM109-DT,6,38200,False
PARK7P1,6,38201,False
ZNF878,6,38202,False
GLIPR1-AS1,6,38203,False
ENSG00000258230,6,38204,False
ENSG00000258302,6,38205,False
RBM8B,6,38206,False
LINC00640,6,38207,False
LINC02290,6,38208,False
LINC00239,6,38209,False
ASB9P1,6,38210,False
BLZF2P,6,38211,False
DNAJC19P9,6,38212,False
ENSG00000258653,6,38213,False
ENSG00000258682,6,38214,False
ENSG00000258696,6,38215,False
ENSG00000258702,6,38216,False
ENSG00000258757,6,38217,False
ENSG00000258864,6,38218,False
ENSG00000259126,6,38219,False
ENSG00000259353,6,38220,False
ENSG00000259390,6,38221,False
ENSG00000259588,6,38222,False
ENSG00000259700,6,38223,False
ENSG00000259732,6,38224,False
HSPE1P3,6,38225,False
ENSG00000259756,6,38226,False
ENSG00000259771,6,38227,False
ENSG00000259798,6,38228,False
HERC2P10,6,38229,False
NDUFA5P11,6,38230,False
ENSG00000260038,6,38231,False
ENSG00000260084,6,38232,False
ENSG00000260252,6,38233,False
LINC01882,6,38234,False
LINC00562,6,38235,False
ENSG00000260447,6,38236,False
ENSG00000260542,6,38237,False
ENSG00000260621,6,38238,False
ENSG00000260633,6,38239,False
ENSG00000260725,6,38240,False
LINC01228,6,38241,False
ENSG00000261136,6,38242,False
ADAMTS7P3,6,38243,False
ENSG00000261235,6,38244,False
ENSG00000261266,6,38245,False
ENSG00000261270,6,38246,False
LINC02192,6,38247,False
ENSG00000261435,6,38248,False
POLG-DT,6,38249,False
ENSG00000261798,6,38250,False
ENSG00000261916,6,38251,False
CES1,6,38252,False
ENSG00000262267,6,38253,False
ENSG00000262810,6,38254,False
ENSG00000263017,6,38255,False
ENSG00000263065,6,38256,False
ENSG00000263080,6,38257,False
ENSG00000263612,6,38258,False
ENSG00000263657,6,38259,False
CIAPIN1P,6,38260,False
ENSG00000264353,6,38261,False
SEPTIN4-AS1,6,38262,False
ENSG00000264727,6,38263,False
PPIAP14,6,38264,False
ENSG00000264915,6,38265,False
ENSG00000264932,6,38266,False
ENSG00000265099,6,38267,False
ENSG00000265278,6,38268,False
CLASP1-AS1,6,38269,False
ENSG00000265460,6,38270,False
ENSG00000265738,6,38271,False
ENSG00000266664,6,38272,False
ENSG00000266716,6,38273,False
ENSG00000266759,6,38274,False
RPL10P15,6,38275,False
ENSG00000267140,6,38276,False
ENSG00000267168,6,38277,False
ENSG00000267196,6,38278,False
ZFP28-DT,6,38279,False
ENSG00000267439,6,38280,False
MTCO2P2,6,38281,False
LINC01482,6,38282,False
ENSG00000267743,6,38283,False
ENSG00000268056,6,38284,False
ENSG00000268088,6,38285,False
ENSG00000268240,6,38286,False
BNIP3P27,6,38287,False
SSX4B,6,38288,False
ENSG00000269976,6,38289,False
C16ORF95-DT,6,38290,False
ENSG00000270062,6,38291,False
ENSG00000270190,6,38292,False
ENSG00000270402,6,38293,False
ENSG00000270549,6,38294,False
PDLIM1P1,6,38295,False
ENSG00000270972,6,38296,False
ENSG00000271046,6,38297,False
ENSG00000271141,6,38298,False
ENSG00000271151,6,38299,False
ENSG00000271398,6,38300,False
MZT1P2,6,38301,False
ATP2B1-AS1,6,38302,False
ENSG00000271778,6,38303,False
RN7SKP290,6,38304,False
ENSG00000271916,6,38305,False
ENSG00000272050,6,38306,False
ENSG00000272217,6,38307,False
ENSG00000272239,6,38308,False
RNU4-89P,6,38309,False
ENSG00000272369,6,38310,False
ENSG00000272402,6,38311,False
ENSG00000272432,6,38312,False
ENSG00000272483,6,38313,False
ENSG00000272583,6,38314,False
ENSG00000272632,6,38315,False
BMS1P20,6,38316,False
ENSG00000272892,6,38317,False
ENSG00000273004,6,38318,False
INSIG1-DT,6,38319,False
ENSG00000273123,6,38320,False
ENSG00000273133,6,38321,False
DUSP5-DT,6,38322,False
ENSG00000273348,6,38323,False
ENSG00000273420,6,38324,False
ENSG00000273521,6,38325,False
EEF1D,6,38326,False
B2M,6,38327,False
ENSG00000273846,6,38328,False
ENSG00000273989,6,38329,False
ENSG00000274019,6,38330,False
ENSG00000274105,6,38331,False
ENSG00000274184,6,38332,False
ENSG00000274214,6,38333,False
ENSG00000274270,6,38334,False
ENSG00000274486,6,38335,False
ENSG00000274551,6,38336,False
FAM74A4,6,38337,False
CNOT3,6,38338,False
ENSG00000274624,6,38339,False
GLIS2,6,38340,False
NLRP2,6,38341,False
ENSG00000274825,6,38342,False
PRB4,6,38343,False
ENSG00000274863,6,38344,False
ENSG00000275025,6,38345,False
ENSG00000275070,6,38346,False
NLRP2,6,38347,False
NCR1,6,38348,False
NOSTRIN,6,38349,False
CCL18,6,38350,False
NLRP2,6,38351,False
NLRP2,6,38352,False
RN7SL736P,6,38353,False
NLRP2,6,38354,False
SPACA7BP,6,38355,False
ENSG00000276170,6,38356,False
ZNF623,6,38357,False
ENSG00000276403,6,38358,False
APBA1,6,38359,False
ENSG00000276529,6,38360,False
TRBV18,6,38361,False
ENSG00000276601,6,38362,False
HERC2,6,38363,False
NKD2,6,38364,False
ENSG00000277245,6,38365,False
CDK7,6,38366,False
SPDYE20P,6,38367,False
ENSG00000277342,6,38368,False
ENSG00000277475,6,38369,False
GOLGA8IP,6,38370,False
ENSG00000277587,6,38371,False
GSTT2,6,38372,False
SNORD3D,6,38373,False
ENSG00000278107,6,38374,False
GGNBP2,6,38375,False
LILRB5,6,38376,False
ENSG00000278636,6,38377,False
NLRP2,6,38378,False
NLRP2,6,38379,False
ENSG00000278816,6,38380,False
ENSG00000278869,6,38381,False
TAMM41,6,38382,False
ENSG00000280485,6,38383,False
LINC02204,6,38384,False
CCDC163,6,38385,False
TUBGCP5,6,38386,False
ENSG00000280852,6,38387,False
LINC00628,6,38388,False
ENSG00000281225,6,38389,False
SEPTIN14P19,6,38390,False
CABIN1,6,38391,False
DHX36,6,38392,False
ENSG00000281788,6,38393,False
GIMAP1-GIMAP5,6,38394,False
SCG5,6,38395,False
TAS2R64P,6,38396,False
ENSG00000282167,6,38397,False
ENSG00000282265,6,38398,False
DPRXP3,6,38399,False
ENSG00000282575,6,38400,False
MTND4P10,6,38401,False
ACTN4,6,38402,False
ENSG00000282859,6,38403,False
FRG1DP,6,38404,False
LGALS7B,6,38405,False
HYMAI,6,38406,False
FRG1,6,38407,False
ENSG00000283392,6,38408,False
ENSG00000283393,6,38409,False
ZNF511-PRAP1,6,38410,False
FRG1,6,38411,False
ENSG00000283782,6,38412,False
ENSG00000284128,6,38413,False
ENSG00000284634,6,38414,False
ENSG00000284783,6,38415,False
ENSG00000284786,6,38416,False
OOSP1,6,38417,False
OOSP1,6,38418,False
ENSG00000285082,6,38419,False
ENSG00000285097,6,38420,False
ENSG00000285132,6,38421,False
ENSG00000285224,6,38422,False
ENSG00000285261,6,38423,False
ENSG00000285369,6,38424,False
C3ORF52,6,38425,False
ENSG00000285444,6,38426,False
ENSG00000285743,6,38427,False
ENSG00000285816,6,38428,False
ENSG00000285818,6,38429,False
ENSG00000285861,6,38430,False
ENSG00000285954,6,38431,False
ENSG00000285981,6,38432,False
ENSG00000286016,6,38433,False
ENSG00000286210,6,38434,False
ENSG00000286413,6,38435,False
ENSG00000286423,6,38436,False
ENSG00000286613,6,38437,False
ENSG00000286829,6,38438,False
ENSG00000286830,6,38439,False
ENSG00000286910,6,38440,False
ENSG00000287010,6,38441,False
ENSG00000287057,6,38442,False
ENSG00000287161,6,38443,False
ENSG00000287205,6,38444,False
ENSG00000287246,6,38445,False
ENSG00000287296,6,38446,False
ENSG00000287303,6,38447,False
ENSG00000287329,6,38448,False
ENSG00000287426,6,38449,False
ENSG00000287456,6,38450,False
ENSG00000287506,6,38451,False
ENSG00000287515,6,38452,False
ENSG00000287530,6,38453,False
ENSG00000287627,6,38454,False
ENSG00000287781,6,38455,False
ENSG00000287794,6,38456,False
ENSG00000287874,6,38457,False
ENSG00000287910,6,38458,False
ENSG00000287930,6,38459,False
ENSG00000288018,6,38460,False
ENSG00000288071,6,38461,False
ENSG00000288438,6,38462,False
ENSG00000288449,6,38463,False
ENSG00000288528,6,38464,False
ENSG00000288530,6,38465,False
DUS4L-BCAP29,6,38466,False
ENSG00000288669,6,38467,False
ENSG00000288717,6,38468,False
ENSG00000288720,6,38469,False
ENSG00000288765,6,38470,False
ENSG00000288770,6,38471,False
ENSG00000288802,6,38472,False
ENSG00000288842,6,38473,False
ENSG00000288916,6,38474,False
ENSG00000288930,6,38475,False
ENSG00000288973,6,38476,False
ENSG00000289052,6,38477,False
ENSG00000289177,6,38478,False
ENSG00000289285,6,38479,False
ENSG00000289309,6,38480,False
ENSG00000289422,6,38481,False
ENSG00000289447,6,38482,False
ENSG00000289467,6,38483,False
ENSG00000289524,6,38484,False
ENSG00000289581,6,38485,False
ENSG00000289616,6,38486,False
ENSG00000289639,6,38487,False
ENSG00000289745,6,38488,False
ENSG00000289911,6,38489,False
ENSG00000289986,6,38490,False
NOX1,5,38491,False
ZNF582,5,38492,False
HDAC9,5,38493,False
UTS2,5,38494,False
PTGER3,5,38495,False
SLC2A3,5,38496,False
TFRC,5,38497,False
RDH8,5,38498,False
MT3,5,38499,False
ADA2,5,38500,False
ARSA,5,38501,False
RHOXF1,5,38502,False
DLX5,5,38503,False
RGS9,5,38504,False
SYNGR2,5,38505,False
PTP4A1,5,38506,False
TAPBP,5,38507,False
CENPA,5,38508,False
QPCT,5,38509,False
PAPPA2,5,38510,False
INSL4,5,38511,False
TNFSF11,5,38512,False
ACVR2A,5,38513,False
PAEP,5,38514,False
CD244,5,38515,False
SPINK4,5,38516,False
GUCY1B2,5,38517,False
COL10A1,5,38518,False
FAM210B,5,38519,False
FAM209A,5,38520,False
SRSF6,5,38521,False
SEPTIN6,5,38522,False
RTN2,5,38523,False
LAMP5,5,38524,False
NXF5,5,38525,False
TUBA4A,5,38526,False
VPREB3,5,38527,False
ELL3,5,38528,False
KLHDC7B,5,38529,False
RFTN1,5,38530,False
SLC52A1,5,38531,False
PPP1R3D,5,38532,False
ENSG00000132832,5,38533,False
MYBPH,5,38534,False
GSTT2B,5,38535,False
RNF122,5,38536,False
TINAG,5,38537,False
RANP1,5,38538,False
CASP5,5,38539,False
GAS2L3,5,38540,False
DMRTA2,5,38541,False
FCGR2A,5,38542,False
MEIS1,5,38543,False
TRIM43B,5,38544,False
CRHBP,5,38545,False
PNLDC1,5,38546,False
CHRNB3,5,38547,False
PDSS1,5,38548,False
TCF7L2,5,38549,False
GPHA2,5,38550,False
KCNJ1,5,38551,False
DYNLT5,5,38552,False
RBMS1,5,38553,False
TNIK,5,38554,False
ITLN2,5,38555,False
TYW3,5,38556,False
SLC9C2,5,38557,False
LRRC52,5,38558,False
CLDN1,5,38559,False
CCKAR,5,38560,False
FEV,5,38561,False
C4ORF45,5,38562,False
SPINK1,5,38563,False
OR1Q1,5,38564,False
ZNF22,5,38565,False
SPIC,5,38566,False
CHRFAM7A,5,38567,False
CCDC103,5,38568,False
AQP2,5,38569,False
IL12A,5,38570,False
CTRB1,5,38571,False
TAS2R1,5,38572,False
FAM88B,5,38573,False
KISS1,5,38574,False
RBMXL2,5,38575,False
KYAT1,5,38576,False
GRIK1,5,38577,False
ANKRD20A4P,5,38578,False
IL17D,5,38579,False
XKR3,5,38580,False
GLRX,5,38581,False
RNASE8,5,38582,False
ENSG00000173727,5,38583,False
C1ORF100,5,38584,False
PRPF8,5,38585,False
FAM172BP,5,38586,False
MYPOP,5,38587,False
PLAAT3,5,38588,False
OR10AC1,5,38589,False
MAMSTR,5,38590,False
ENSG00000177699,5,38591,False
CACYBPP2,5,38592,False
RNF212,5,38593,False
FOXE1,5,38594,False
LINC00324,5,38595,False
PXT1,5,38596,False
ENSG00000180019,5,38597,False
MAB21L2,5,38598,False
DIPK2A,5,38599,False
ODF3L2,5,38600,False
SPACA6,5,38601,False
IFNL1,5,38602,False
OR2B8P,5,38603,False
FREM3,5,38604,False
CHST6,5,38605,False
CCBE1,5,38606,False
TRIM61,5,38607,False
GOLGA8G,5,38608,False
NPB,5,38609,False
PCDH9,5,38610,False
LINC00313,5,38611,False
ARL15,5,38612,False
KPNA7,5,38613,False
SMG1P4,5,38614,False
RPL12P4,5,38615,False
PLK5,5,38616,False
PRELID2,5,38617,False
SPATA12,5,38618,False
INSIG1,5,38619,False
OR9Q2,5,38620,False
ENSG00000187472,5,38621,False
H2AP,5,38622,False
MAGEH1,5,38623,False
SLC18A3,5,38624,False
CPSF4L,5,38625,False
CENPP,5,38626,False
ASAH2,5,38627,False
ZNF322P1,5,38628,False
HUS1B,5,38629,False
SHLD2P3,5,38630,False
ENSG00000195401,5,38631,False
CTSE,5,38632,False
ENSG00000196656,5,38633,False
S100A2,5,38634,False
IGF2R,5,38635,False
ELANE,5,38636,False
INKA2,5,38637,False
HMGN5,5,38638,False
LINC01565,5,38639,False
ENSG00000199472,5,38640,False
ENSG00000199875,5,38641,False
ENSG00000200256,5,38642,False
ENSG00000200419,5,38643,False
ENSG00000200688,5,38644,False
ENSG00000200874,5,38645,False
ENSG00000201047,5,38646,False
RNY1P12,5,38647,False
RNA5SP517,5,38648,False
RNU6-915P,5,38649,False
ENSG00000201988,5,38650,False
ENSG00000202100,5,38651,False
ENSG00000203334,5,38652,False
ENSG00000203520,5,38653,False
IGBP1-AS1,5,38654,False
C1ORF53,5,38655,False
HSD3B1,5,38656,False
LIPJ,5,38657,False
TXNDC8,5,38658,False
HSPA1B,5,38659,False
C6ORF47,5,38660,False
GPR20,5,38661,False
LGALS7,5,38662,False
EIF3CL,5,38663,False
RP9P,5,38664,False
KLRC2,5,38665,False
SERPINB4,5,38666,False
DAXX,5,38667,False
B3GALT4,5,38668,False
RING1,5,38669,False
HLA-V,5,38670,False
CCHCR1,5,38671,False
PSORS1C1,5,38672,False
RNU1-129P,5,38673,False
ENSG00000206913,5,38674,False
SNORD38C,5,38675,False
ENSG00000207223,5,38676,False
MIR320A,5,38677,False
SLC48A1,5,38678,False
IGLJ2,5,38679,False
TRAV18,5,38680,False
RNA5SP18,5,38681,False
HSPA1B,5,38682,False
RPL29P7,5,38683,False
CNN2P9,5,38684,False
CNN2P8,5,38685,False
RHOG2P,5,38686,False
KRT18P17,5,38687,False
PLAC9P1,5,38688,False
WEE2,5,38689,False
RPLP2P1,5,38690,False
RPS4XP3,5,38691,False
ENSG00000214593,5,38692,False
ENSG00000214955,5,38693,False
BRD2,5,38694,False
ZNF705G,5,38695,False
ANKRD20A11P,5,38696,False
TSTD1,5,38697,False
H1-12P,5,38698,False
IGSF23,5,38699,False
ENSG00000217644,5,38700,False
H4C10P,5,38701,False
NEPNP,5,38702,False
RPL12P47,5,38703,False
ENSG00000219273,5,38704,False
