gene,variance,variance_rank,selected
ENSG00000290164,0.5054117773277564,45838,False
GDI2P1,0.5054057041326097,45839,False
ENSG00000258459,0.5051765841691113,45840,False
ENSG00000287301,0.5051156821868176,45841,False
LINC01251,0.5050488778883192,45842,False
RNA5SP363,0.5048470443513852,45843,False
ENSG00000242295,0.5048210017850547,45844,False
ENSG00000274430,0.5047840877594844,45845,False
RN7SKP127,0.5047733575688794,45846,False
RN7SL26P,0.5047714961836799,45847,False
MIX23P5,0.5046496316873244,45848,False
HIGD1AP14,0.5046421277151222,45849,False
HTR3C,0.5045288197069596,45850,False
RNA5SP517,0.504492940564379,45851,False
ENSG00000249568,0.5044271136855262,45852,False
ENSG00000288975,0.5043642141533058,45853,False
ENSG00000224595,0.5043096201242447,45854,False
NBPF21P,0.5042832826795544,45855,False
ENSG00000270987,0.5042683013075823,45856,False
ENSG00000286346,0.5042518965486638,45857,False
ENSG00000261457,0.5042091544138588,45858,False
ENSG00000264834,0.5040776603439974,45859,False
ENSG00000275417,0.5039078911109992,45860,False
ENSG00000288691,0.50382375340666,45861,False
ENSG00000275948,0.5038075233605759,45862,False
ENSG00000286414,0.5037703563277482,45863,False
ENSG00000267732,0.5037295067450076,45864,False
SIGLEC20P,0.5036246168042667,45865,False
EIF4A1P9,0.5035919084713955,45866,False
ENSG00000235450,0.5034879141965559,45867,False
ENSG00000253355,0.5034871100142974,45868,False
PPIAP13,0.5034433351284104,45869,False
ENSG00000201830,0.50342608659541,45870,False
SNRPGP10,0.5033439315838649,45871,False
ENSG00000223738,0.5033339172322017,45872,False
MTND6P35,0.5030580518401813,45873,False
RNU6-826P,0.5029790708895436,45874,False
NCR3,0.5029483488274767,45875,False
ENSG00000286902,0.5028062168872348,45876,False
SELENOKP1,0.5027371968056417,45877,False
ENSG00000232512,0.5027308845843651,45878,False
DPRX,0.5027176355855829,45879,False
ENSG00000257616,0.502589483506783,45880,False
FABP7P2,0.5025582563626699,45881,False
MIR4534,0.5025314677120811,45882,False
HNRNPA1P28,0.5024441307180386,45883,False
RNU7-11P,0.5023084326609127,45884,False
LY6G6D,0.5022846515889748,45885,False
ENSG00000200884,0.5022699008322136,45886,False
RPS3AP3,0.5022621761041347,45887,False
ENSG00000227747,0.5022095400939729,45888,False
RSL24D1P11,0.5021484551569454,45889,False
RNU2-47P,0.5020872215904907,45890,False
KRT18P10,0.5020853724894361,45891,False
ENSG00000237016,0.5020528101760734,45892,False
ENSG00000269802,0.5020254770801923,45893,False
ENSG00000276121,0.5018887151531203,45894,False
CFL1P6,0.5018530653724873,45895,False
TRBV7-9,0.5018119740214763,45896,False
RPL30P7,0.5017818217535314,45897,False
MIR548AJ1,0.5017074910596677,45898,False
RN7SL307P,0.5017016219966247,45899,False
ENSG00000236391,0.5016149108740698,45900,False
RPL11P4,0.5014634598255387,45901,False
RPL22P17,0.5014135416437994,45902,False
RPS29P7,0.5011312359522776,45903,False
ENSG00000202079,0.5009785012293614,45904,False
ENSG00000241204,0.5009644720559563,45905,False
RARRES2P2,0.5008552927547122,45906,False
NOLC1P1,0.5008425280381282,45907,False
ENSG00000201012,0.5008106721145867,45908,False
MIR6835,0.5007322430713922,45909,False
ENSG00000270052,0.5007289460200279,45910,False
ENSG00000254336,0.5007119669187042,45911,False
ENSG00000259604,0.5006784046999261,45912,False
HSPD1P8,0.5006278366380414,45913,False
SLC35F3-AS1,0.5005112748085301,45914,False
TRIM31,0.5002895511411514,45915,False
SNORD38C,0.5002739465871886,45916,False
ENSG00000233055,0.5000773318454487,45917,False
ENSG00000270094,0.5000508822950009,45918,False
MYL6P1,0.49999094719983117,45919,False
SNORD70B,0.4998028890099088,45920,False
RNU6-571P,0.49978499731386483,45921,False
RPL12P41,0.49975942142303104,45922,False
MRPL2P1,0.4995712571840716,45923,False
LINC00500,0.49957117120347255,45924,False
RPL7AP21,0.49956157145176333,45925,False
ENSG00000270978,0.49941491344432926,45926,False
ENSG00000263781,0.4993932106500778,45927,False
MIR646,0.49938782434894335,45928,False
RPL5P20,0.4991304784755175,45929,False
ENSG00000240895,0.49901309780740616,45930,False
MTCO2P17,0.49893805020561166,45931,False
ENSG00000282924,0.4989300595142163,45932,False
ENSG00000287046,0.4988859788121116,45933,False
RPS6P21,0.49888013943464116,45934,False
PRKACG,0.49886097386268446,45935,False
SNORA50A,0.4986338608480235,45936,False
TRAJ20,0.49859358366351136,45937,False
ENSG00000272745,0.49854884962770146,45938,False
ENSG00000289359,0.4984806676993837,45939,False
ENSG00000271963,0.4983555169748151,45940,False
RN7SL654P,0.4982986782291038,45941,False
LGALS7B,0.4982777496195445,45942,False
ENSG00000237434,0.4982583976170877,45943,False
HSBP1P1,0.4982323418788746,45944,False
ENSG00000277911,0.4982273479575975,45945,False
ENSG00000282636,0.4982273479575975,45946,False
DCLRE1CP1,0.49817559656956484,45947,False
KRT8P19,0.49808536179510615,45948,False
ENSG00000269274,0.4977763097119641,45949,False
ENSG00000241048,0.49766437410134706,45950,False
ENSG00000229559,0.4976058176840104,45951,False
RNU6-1170P,0.49760280213084856,45952,False
RNA5SP473,0.497597841842133,45953,False
CORO1CP1,0.49759077701356275,45954,False
ENSG00000289896,0.49752935824073646,45955,False
SCG5-AS1,0.49751924629476746,45956,False
SCG5-AS1,0.49751924629476746,45957,False
LINC02105,0.4974502057685888,45958,False
HNRNPDLP2,0.49740718708307397,45959,False
ENSG00000236319,0.4973601570016627,45960,False
MIR1343,0.4973239062882045,45961,False
SPEM3,0.4973207503545304,45962,False
SPEM3,0.4973207503545304,45963,False
VDAC1P6,0.49731658848456256,45964,False
RPS7P5,0.49730158388752,45965,False
OR4F7P,0.49724613022049563,45966,False
TRBV14,0.4967967823556132,45967,False
TRBV14,0.4967967823556132,45968,False
MIR326,0.49656493313150807,45969,False
ENSG00000286533,0.49639214081743754,45970,False
ENSG00000288600,0.4962891466593385,45971,False
SNORA69,0.4961804461563349,45972,False
RNU6-484P,0.49617063745345463,45973,False
LINC01974,0.4961254605323944,45974,False
MID1IP1-AS1,0.49591698307981746,45975,False
RNU6-182P,0.49588969663841326,45976,False
HMGB1P44,0.4957686562213005,45977,False
MIR3662,0.4957399571046225,45978,False
ANAPC1P5,0.49559386727830457,45979,False
RN7SL78P,0.4955907816353885,45980,False
RN7SL78P,0.4955907816353885,45981,False
PAICSP3,0.4955371336935108,45982,False
RPS3AP30,0.495513298972588,45983,False
ENSG00000287791,0.4954291651126549,45984,False
LINC01623,0.4952810727259644,45985,False
LINC01623,0.4952810727259644,45986,False
MAGEA9B,0.4952079386474944,45987,False
RN7SKP241,0.4950273065757781,45988,False
SNORD96B,0.49487200185795205,45989,False
STK19B,0.4946191622530125,45990,False
ARPC3P2,0.4944912150742393,45991,False
ENSG00000235324,0.494479638564187,45992,False
ENSG00000253745,0.4942234161742489,45993,False
MIR643,0.494081155996071,45994,False
OR7E158P,0.49405536256302135,45995,False
HMMR-AS1,0.49363332159638673,45996,False
KRTAP5-2,0.49355129895526106,45997,False
KRTAP5-2,0.49355129895526106,45998,False
KRTAP5-2,0.49355129895526106,45999,False
FABP12,0.493516279058145,46000,False
ENSG00000289292,0.49341775379544794,46001,False
NCF4-AS1,0.49320100748443246,46002,False
TUBB8P11,0.4931606122930363,46003,False
TNP2,0.4926964041576621,46004,False
FUCA1P1,0.4925402702112581,46005,False
ENSG00000288190,0.49248073936564674,46006,False
OR2L8,0.4923121866325208,46007,False
LINC02222,0.49212496362988617,46008,False
RPL17P13,0.4920466803233895,46009,False
ENSG00000262561,0.49187927405318244,46010,False
ENSG00000276407,0.4917985356975474,46011,False
SNORD36C,0.49179220431950904,46012,False
SNORD36C,0.49179220431950904,46013,False
TRAJ37,0.49178172922750857,46014,False
GIMD1,0.491700971543229,46015,False
ENSG00000254771,0.49151414021797074,46016,False
ENSG00000261835,0.4914967722598723,46017,False
ENSG00000271365,0.4912764653465818,46018,False
ENSG00000261731,0.49124036770751134,46019,False
RPL31P50,0.49121261754645684,46020,False
ENSG00000264750,0.49120787003249256,46021,False
ENSG00000207438,0.49116967950558216,46022,False
ENSG00000200309,0.49113541081868267,46023,False
ENSG00000269236,0.4909183991547612,46024,False
KRT8P37,0.4908634339354681,46025,False
RPS3AP4,0.4908461544954308,46026,False
MICE,0.49074299922876174,46027,False
MICE,0.49074299922876174,46028,False
ENSG00000283648,0.4907368285991787,46029,False
GCSHP4,0.49064332870681776,46030,False
RNU6-1201P,0.49062557682906494,46031,False
ENSG00000213153,0.4905952097225777,46032,False
IGLL1,0.49037713901081836,46033,False
ENSG00000213060,0.4902934511151504,46034,False
ENSG00000289418,0.4901165596829931,46035,False
MIR6075,0.4900775576780753,46036,False
OR2R1P,0.49006517702119,46037,False
OR2R1P,0.49006517702119,46038,False
ENSG00000231866,0.49005234956578975,46039,False
ENSG00000223563,0.49003954224794705,46040,False
ENSG00000256734,0.4899452525999383,46041,False
CCT7P2,0.4899197962424655,46042,False
ENSG00000288769,0.489847655643078,46043,False
RNU6-344P,0.4898117394664595,46044,False
ENSG00000287114,0.48976836110117133,46045,False
SMIM42,0.489752875411072,46046,False
ENSG00000239544,0.48968080274776754,46047,False
KRT18P58,0.4894017938894899,46048,False
LINC02920,0.4893691910171538,46049,False
MIR620,0.4893452060075614,46050,False
ENSG00000249411,0.48934110883080256,46051,False
PPIAP14,0.4892648272151234,46052,False
H3P40,0.48915283105663415,46053,False
GTF3C6P3,0.48904130572232035,46054,False
ENSG00000289988,0.48901705713180676,46055,False
UBTFL8,0.48896340792977955,46056,False
DDC-AS1,0.4888744656530507,46057,False
FRG2,0.4888325760399006,46058,False
MTCO1P14,0.488787732403776,46059,False
ENSG00000249142,0.48873357060397526,46060,False
HOXC13-AS,0.48865332260533934,46061,False
RPL5P6,0.48862887903853236,46062,False
ENSG00000242444,0.488582981750093,46063,False
RPL26P13,0.4885444220276725,46064,False
RN7SKP55,0.48832194789399247,46065,False
TRBV5-6,0.4881584741811268,46066,False
TRBV5-6,0.4881584741811268,46067,False
ENSG00000224628,0.48808013416615004,46068,False
CCT4P1,0.4880458201541814,46069,False
ENSG00000287317,0.48775630990312085,46070,False
TRAJ33,0.48766129489291765,46071,False
RN7SL211P,0.48765047384204224,46072,False
ENSG00000236674,0.48760285674281784,46073,False
ENSG00000285316,0.4875674402587945,46074,False
ALOX15P2,0.48755090412197266,46075,False
ENSG00000214347,0.48753077493915753,46076,False
TPT1P11,0.4874962456125869,46077,False
ENSG00000212479,0.4873838016115444,46078,False
ZFAND6P1,0.4871653417990646,46079,False
TRAJ27,0.487075886022216,46080,False
ENSG00000226640,0.4870459069125381,46081,False
ENSG00000236713,0.4870431420124155,46082,False
ENSG00000221042,0.4870160359682105,46083,False
ENSG00000287612,0.48693398590070497,46084,False
ENSG00000287529,0.48685710328621085,46085,False
MIR98,0.48684021840921776,46086,False
RPS6P3,0.4867512096641726,46087,False
SDHCP4,0.48668112986161477,46088,False
ENSG00000272798,0.4865982557691365,46089,False
SNRPD2P1,0.48643092300714447,46090,False
MICOS10-DT,0.4863433682931661,46091,False
SNRPA1P1,0.48630552034664604,46092,False
PPIAP85,0.48609698273962404,46093,False
TUBB4BP7,0.4860050283726413,46094,False
LINC01078,0.4859894874618015,46095,False
ENSG00000241183,0.48588735515547254,46096,False
MIR6746,0.4858789914819038,46097,False
MRPS31P2,0.48580245413778017,46098,False
SELENOKP2,0.48569860201331816,46099,False
ENSG00000229075,0.48566111057624706,46100,False
IMPDH1P4,0.4856457594160142,46101,False
ENSG00000270857,0.48555555366869735,46102,False
ENSG00000281874,0.48555555366869735,46103,False
LINC01543,0.48549379647271407,46104,False
ENSG00000214132,0.4854472564370623,46105,False
SCARNA21B,0.48541968129019036,46106,False
ENSG00000207326,0.4854083011883999,46107,False
TRAV26-2,0.4853820898748509,46108,False
ENSG00000287587,0.48520770496433163,46109,False
DNAJB3,0.4851297559763547,46110,False
ENSG00000261727,0.48511205212198816,46111,False
HMGB3P17,0.48506676329125537,46112,False
ENSG00000231183,0.48493084644649875,46113,False
RN7SL384P,0.4849125990246504,46114,False
ETF1P1,0.4846916909118897,46115,False
GPR31,0.48457138069822514,46116,False
DHX33-DT,0.48441936752140735,46117,False
ENSG00000229977,0.4843424389615747,46118,False
ENSG00000285052,0.4843424389615747,46119,False
NRBF2P2,0.4843216970812079,46120,False
LINC01343,0.4841186765910298,46121,False
KRT18P47,0.4839255626093516,46122,False
IGHJ3P,0.48375078555971557,46123,False
IGHJ3P,0.48375078555971557,46124,False
LINC01994,0.48365240685992156,46125,False
TMEM230P1,0.4835737230961827,46126,False
PMS2P11,0.4835689082950999,46127,False
ENSG00000262961,0.48356332338323904,46128,False
MT1P3,0.4835567588221966,46129,False
HNRNPA1P23,0.4833671110114041,46130,False
LINC01300,0.4831859452366755,46131,False
PADI6,0.48312967258637823,46132,False
PADI6,0.48312967258637823,46133,False
RNA5SP354,0.48309822684152975,46134,False
ENSG00000233383,0.4830859782059245,46135,False
RPL17P3,0.4830184040909912,46136,False
ENSG00000224384,0.48301332909069555,46137,False
RN7SL260P,0.48284441438792386,46138,False
LINC01623,0.48280039984160955,46139,False
LINC01623,0.48280039984160955,46140,False
LINC01623,0.48280039984160955,46141,False
LINC01623,0.48280039984160955,46142,False
RPS11P7,0.482782170013164,46143,False
ENSG00000288385,0.4825088980742015,46144,False
ENSG00000236317,0.48246656587335357,46145,False
BTF3P9,0.48243433997778024,46146,False
LINC02793,0.4822811580862534,46147,False
SLC25A3P3,0.48221370586074813,46148,False
RPS7P12,0.48220177117505986,46149,False
KRTAP10-10,0.4820648986332942,46150,False
CALHM6-AS1,0.4819816683920593,46151,False
KRT18P24,0.48174354281889403,46152,False
RNU6-1301P,0.4815074564980992,46153,False
MIR657,0.48124060565788385,46154,False
KPNA7,0.48121721850938265,46155,False
ENSG00000255811,0.4812054442582177,46156,False
ELSPBP1,0.4811511097968109,46157,False
ENSG00000271490,0.4811294983739929,46158,False
RNU4-59P,0.4811239316350714,46159,False
ENSG00000234503,0.48111635635798866,46160,False
ENSG00000273679,0.4811005249092592,46161,False
ENSG00000240518,0.4810811539402335,46162,False
ENSG00000239985,0.4809476186310739,46163,False
ENSG00000278097,0.480943840432454,46164,False
ENSG00000282370,0.480943840432454,46165,False
ENSG00000282747,0.480943840432454,46166,False
ENSG00000260622,0.48091086192692395,46167,False
FIBCD1-AS1,0.4808884610532543,46168,False
ENSG00000256975,0.48077997348118473,46169,False
OR2AJ1,0.48073549461015314,46170,False
TRAV18,0.4806878060835206,46171,False
ENSG00000259306,0.48067627828706727,46172,False
CCDC148-AS1,0.4805018061395008,46173,False
ENSG00000290078,0.48049881034822334,46174,False
APOOP5,0.4803703279849262,46175,False
RN7SL598P,0.480124016107257,46176,False
ENSG00000277311,0.4799901278608735,46177,False
GTF3AP1,0.47986196085114347,46178,False
ENSG00000213365,0.47984846838403217,46179,False
GJE1,0.4798093680450966,46180,False
ENSG00000200041,0.4796045201125474,46181,False
ENSG00000250006,0.47955495846184015,46182,False
ENSG00000283075,0.47951811331848493,46183,False
YWHAEP7,0.4795162875936717,46184,False
TRIM10,0.47946307415393624,46185,False
TRIM10,0.47946307415393624,46186,False
TRIM10,0.47946307415393624,46187,False
CRTC1P1,0.47934444270813636,46188,False
ENSG00000222432,0.4792415900108198,46189,False
IGFL1P1,0.47919845538138056,46190,False
RNU6-628P,0.47915964661986304,46191,False
LONRF2P1,0.4791207886485445,46192,False
RNA5SP194,0.47910418713507696,46193,False
ENSG00000201882,0.47903975877318133,46194,False
SSMEM1,0.479039440089058,46195,False
ENSG00000283234,0.47903156693659543,46196,False
PPIAP34,0.4789565477593231,46197,False
ENSG00000184566,0.47881622962160547,46198,False
ENSG00000270682,0.47877155173390756,46199,False
ENSG00000277655,0.47868677346380006,46200,False
RNU6-925P,0.47855357844924923,46201,False
MIR199B,0.47850347058446296,46202,False
SLC31A1P1,0.4784510567510639,46203,False
ENSG00000248113,0.4784440975748735,46204,False
PSMC1P3,0.478425261453479,46205,False
LINC02838,0.4784178391839078,46206,False
MIR4480,0.47838855571662703,46207,False
ENSG00000235996,0.47831707902474846,46208,False
RN7SKP112,0.4781752646398742,46209,False
MIR4685,0.4777210048842315,46210,False
ENSG00000261628,0.4770179297792701,46211,False
MIR5008,0.4770028437966547,46212,False
SDR42E1P5,0.4769374206274028,46213,False
SYT14P1,0.47692951881187606,46214,False
RPL34P22,0.47686766832221333,46215,False
TRAJ44,0.47680363046326507,46216,False
PPIAP48,0.4766173994215637,46217,False
ENSG00000280108,0.47619518518582415,46218,False
ENSG00000244237,0.476129227153181,46219,False
IGLV3-12,0.4760925925755431,46220,False
ENSG00000260678,0.476077753841944,46221,False
HLA-DQB2,0.4760753431177715,46222,False
HLA-DQB2,0.4760753431177715,46223,False
ENSG00000278040,0.47602703803127033,46224,False
GNG5P3,0.4759821870086709,46225,False
ENSG00000224256,0.4759509719135739,46226,False
SDHDP4,0.4758962086302137,46227,False
GMCL1P2,0.4758603621544484,46228,False
LINC03012,0.4758517983545022,46229,False
TMEM270,0.47583070273965683,46230,False
ENSG00000233826,0.475778453574672,46231,False
ENSG00000235460,0.475778453574672,46232,False
ENSG00000235668,0.475778453574672,46233,False
ENSG00000237006,0.475778453574672,46234,False
ENSG00000272793,0.475778453574672,46235,False
ENSG00000272907,0.475778453574672,46236,False
ENSG00000273040,0.475778453574672,46237,False
CRYGD,0.47572039046598374,46238,False
CRYGD,0.47572039046598374,46239,False
CICP24,0.4757189752776028,46240,False
RPL23AP80,0.47569351448107533,46241,False
TRIM60P19,0.4756666214209661,46242,False
SNORA70B,0.47559603089832997,46243,False
IGLV3-16,0.4755687138117576,46244,False
ENSG00000281382,0.47556318872511777,46245,False
ENSG00000253851,0.47556069356600816,46246,False
MIR5091,0.47552257002777504,46247,False
ENSG00000252217,0.47545975660420764,46248,False
ENSG00000244619,0.47544431267990467,46249,False
PTMAP4,0.47541486408499606,46250,False
MTND4P34,0.4751952297274117,46251,False
RNU6-883P,0.4751676550540419,46252,False
ENSG00000286275,0.4751352424993806,46253,False
ENSG00000252585,0.47495816822314213,46254,False
TRAJ5,0.47494697559410726,46255,False
SNORA68B,0.4748605623659857,46256,False
OR7E46P,0.4747686645194179,46257,False
SNORD42B,0.4747088784511117,46258,False
CASC16,0.4746524704092311,46259,False
RPL3P2,0.474632266967806,46260,False
RETNLB,0.4745649998319572,46261,False
ENSG00000254939,0.47453222556664193,46262,False
PPP1R2P6,0.47452051901526265,46263,False
ENSG00000271370,0.4743822439819113,46264,False
ENSG00000281168,0.4743822439819113,46265,False
ENSG00000277262,0.4743242864200787,46266,False
RNU6-466P,0.4743242864200787,46267,False
RAD21P1,0.47425436137844623,46268,False
ENSG00000224387,0.47421992913806343,46269,False
ENSG00000281225,0.47421992913806343,46270,False
ENSG00000250516,0.4741364959730672,46271,False
RN7SKP58,0.4739346600259299,46272,False
UBBP2,0.4739162937013853,46273,False
ENSG00000207281,0.4738196119669883,46274,False
RPL6P32,0.4737816584243598,46275,False
RNU6-1267P,0.4732982782205661,46276,False
OR51AB1P,0.4732605901213137,46277,False
CYCSP28,0.47301664677577104,46278,False
CLPSL2,0.4730138323396883,46279,False
ASS1P3,0.4728221599959292,46280,False
ENSG00000236968,0.47277184155103413,46281,False
NEUROG1,0.472697256090004,46282,False
ENSG00000275228,0.47269110440090445,46283,False
LINC00508,0.4725551756054327,46284,False
ENSG00000251204,0.4724526417083077,46285,False
RPL21P50,0.47223244621704213,46286,False
ENSG00000237346,0.4722319036963949,46287,False
RN7SKP290,0.4721779752863876,46288,False
MIR7152,0.47180074989936227,46289,False
LINC02332,0.47161895704751683,46290,False
PNKDP1,0.4715719049660578,46291,False
ENSG00000263311,0.47139932999415574,46292,False
CTBP2P2,0.47134713672167056,46293,False
ENSG00000249763,0.4711996947790139,46294,False
LINC02138,0.47100956508515185,46295,False
ENSG00000199357,0.47097026886117527,46296,False
ENSG00000259561,0.4708960611368769,46297,False
ENSG00000274486,0.47084634711880424,46298,False
ENSG00000275741,0.4708133344983714,46299,False
ENSG00000286774,0.4707129367345696,46300,False
HNRNPH1P3,0.47066188341833726,46301,False
ENSG00000217379,0.4705953074088165,46302,False
ENSG00000225833,0.470544271927583,46303,False
ENSG00000276786,0.47053805043903374,46304,False
KATNBL1P2,0.47047225792344555,46305,False
ENSG00000282527,0.4703414543475332,46306,False
ENSG00000287138,0.47019614665281134,46307,False
ENSG00000267554,0.47014808482667114,46308,False
BNIP3P38,0.47008826726264114,46309,False
ENSG00000236394,0.47004368352709625,46310,False
ENSG00000257991,0.4698507134738228,46311,False
THAP12P5,0.4698420398172625,46312,False
CDRT15P14,0.46975174918255314,46313,False
IGBP1P2,0.4697289139520868,46314,False
MIR454,0.46958885724155985,46315,False
TBC1D3P1-DHX40P1,0.46957992407453447,46316,False
NFYAP1,0.4695063821090584,46317,False
TRIM15,0.46948447948307004,46318,False
AKR1B10P1,0.46939706787500846,46319,False
MTND5P30,0.4693105423604562,46320,False
ENSG00000254038,0.46924409191320027,46321,False
ENSG00000284973,0.46924272629844804,46322,False
ENSG00000272457,0.4692413365431364,46323,False
ENSG00000224015,0.46906708260572383,46324,False
UPK3BP1,0.4690222960445888,46325,False
ENSG00000223536,0.46899842296689,46326,False
VN1R46P,0.46899832425116056,46327,False
RPS6P22,0.468971525130784,46328,False
RPS6P22,0.468971525130784,46329,False
ENSG00000240271,0.46893651582242185,46330,False
VPS35P1,0.46885733220206377,46331,False
ENSG00000231193,0.4686903448329948,46332,False
RN7SL87P,0.46868224402176245,46333,False
RPL27P7,0.46854124533556524,46334,False
ENSG00000259670,0.4685323034755885,46335,False
LINC01392,0.4685243316292125,46336,False
LINC03023,0.46847266727410786,46337,False
ENSG00000249086,0.4684561353626237,46338,False
ENSG00000288452,0.4684561353626237,46339,False
HNRNPA1P39,0.4683872714640501,46340,False
MTCO3P17,0.4683526622574708,46341,False
ENSG00000254678,0.468143272468421,46342,False
RNU6-1321P,0.46810702242341823,46343,False
MIR8066,0.4680171616985927,46344,False
ENSG00000284700,0.467951696511924,46345,False
LINC02357,0.46787375240507917,46346,False
ENSG00000206797,0.4678147659129144,46347,False
ENSG00000275248,0.46780853301751657,46348,False
PPIAP83,0.46779677451064255,46349,False
COX4I1P1,0.4677947327328408,46350,False
PRSS38,0.4677485262406177,46351,False
MAP2K1P1,0.4677048729607911,46352,False
RANP1,0.46769645892368417,46353,False
ENSG00000287938,0.46767728534767383,46354,False
ENSG00000257449,0.4676720994504901,46355,False
ENSG00000256064,0.4676353842228438,46356,False
RPL22P20,0.4676350814613814,46357,False
RNU6-335P,0.4675712908704096,46358,False
BEND7-DT,0.4675665507461501,46359,False
LINC02590,0.4675486545385989,46360,False
RPL36P2,0.4674527162244582,46361,False
IGKV3-7,0.4673804995844295,46362,False
IGKV3-7,0.4673804995844295,46363,False
ENSG00000232097,0.4672911450646879,46364,False
ENSG00000283015,0.4671996195947802,46365,False
ENSG00000289861,0.46719622657709514,46366,False
MTND2P8,0.4671789670872556,46367,False
ENSG00000233852,0.4668563526328603,46368,False
RPL18AP15,0.466837151115904,46369,False
ENSG00000272366,0.46673754344848717,46370,False
RPL31P30,0.4666885550142036,46371,False
HCG9P5,0.46664842965636444,46372,False
HCG9P5,0.46664842965636444,46373,False
HCG9P5,0.46664842965636444,46374,False
HCG9P5,0.46664842965636444,46375,False
HCG9P5,0.46664842965636444,46376,False
HCG9P5,0.46664842965636444,46377,False
ATP5MC1P3,0.4665364668463317,46378,False
ENSG00000272710,0.4663421625247693,46379,False
ENSG00000278562,0.46620477858453213,46380,False
ENSG00000287894,0.46617228665855465,46381,False
ENSG00000259268,0.46616933111382036,46382,False
YBX1P7,0.4661028462279259,46383,False
SETP4,0.46599773443611797,46384,False
ENSG00000285969,0.46595791757711014,46385,False
ENSG00000270988,0.4658826448438489,46386,False
ENSG00000282260,0.4658826448438489,46387,False
ENSG00000230258,0.46588172815281603,46388,False
ENSG00000268181,0.4658786190919251,46389,False
ENSG00000267521,0.4657928043472461,46390,False
PRR13P3,0.4657407881299296,46391,False
FNDC3CP,0.4657312286500155,46392,False
CEACAMP3,0.46569179434699526,46393,False
CEACAMP3,0.46569179434699526,46394,False
ENSG00000231492,0.46548639231175465,46395,False
ENSG00000257009,0.4654797077700753,46396,False
ENSG00000261310,0.46545754268571726,46397,False
TRAJ17,0.4652766968864677,46398,False
RNU4-21P,0.4652384709998456,46399,False
H2AZP2,0.4651458608747892,46400,False
ENSG00000282412,0.4651062825422952,46401,False
LINC02032,0.4650950788979204,46402,False
ENSG00000234085,0.46505189322707136,46403,False
ENSG00000285654,0.46497425549421006,46404,False
RPL27AP5,0.4649659577169427,46405,False
ENSG00000259665,0.4649606879913522,46406,False
TRBV25-1,0.4647806992505584,46407,False
KRT128P,0.4647273249954048,46408,False
ENSG00000254804,0.4646989963800134,46409,False
ENSG00000238685,0.4646537779489197,46410,False
HTR3C2P,0.4645056680810134,46411,False
CKS1BP1,0.4642123453935589,46412,False
LINC02735,0.4642069906798477,46413,False
ENSG00000288555,0.4641000888522812,46414,False
RNU6-396P,0.4640339749818217,46415,False
MIR6769A,0.46403035733130954,46416,False
TMEM95,0.4640263241851995,46417,False
RPL6P21,0.46396064664604864,46418,False
CBLL2,0.4638789405133384,46419,False
ENSG00000237208,0.4636804596223966,46420,False
MBL3P,0.46362804825568615,46421,False
ENSG00000287090,0.4635493161370541,46422,False
NCF4-AS1,0.4633915304699155,46423,False
PRUNEP1,0.46337725109628103,46424,False
RN7SL659P,0.4633560267002337,46425,False
LINC02573,0.4633063996285849,46426,False
TFDP3,0.4632545957271917,46427,False
RNU1-93P,0.4632492145528556,46428,False
MIR548AE2,0.46321406402970705,46429,False
EIF4EBP2P2,0.4631949909456667,46430,False
PRAMEF17,0.4631379183882478,46431,False
RPL32P21,0.4631326611574214,46432,False
TMEM95,0.46306277043765753,46433,False
SETP8,0.4627240016034932,46434,False
RPL5P33,0.46265584392413917,46435,False
TBC1D3P1,0.4625409302143033,46436,False
ENSG00000214278,0.46236305580059023,46437,False
ENSG00000281263,0.46236022976246177,46438,False
RPSAP24,0.4622371781976111,46439,False
RBMX2P5,0.4620226563628142,46440,False
ENSG00000228469,0.4619735177998925,46441,False
ENSG00000228583,0.4619735177998925,46442,False
ENSG00000253687,0.4618541205813463,46443,False
RNA5SP450,0.4618074780474996,46444,False
RPL15P1,0.46170039188033535,46445,False
RN7SL363P,0.4616383181616411,46446,False
RPS8P6,0.46121939845564397,46447,False
ENSG00000227217,0.46119025033010647,46448,False
PIGUP1,0.46114119227425676,46449,False
IL21,0.46106644353185905,46450,False
EIF5AP4,0.4610171711292018,46451,False
TRAJ9,0.4609136289134427,46452,False
CCDC39-AS1,0.46085348320262287,46453,False
ENSG00000233411,0.46082672171241723,46454,False
ENSG00000256748,0.46069098032450595,46455,False
MIR1250,0.46065032345139995,46456,False
ENSG00000259097,0.46062945636756925,46457,False
OR6C2,0.46053316558128393,46458,False
RNA5SP320,0.46050110761363394,46459,False
ENSG00000273049,0.460476039929175,46460,False
MPC1L,0.4603956804875279,46461,False
ENSG00000261435,0.4603430489860576,46462,False
RNU6-553P,0.4603402460754432,46463,False
HLA-G,0.460300366141839,46464,False
HLA-G,0.460300366141839,46465,False
HNRNPA1P30,0.4602914033847062,46466,False
NARS1P2,0.4602209012853428,46467,False
HNRNPABP1,0.46005324028871625,46468,False
ENSG00000233064,0.46003627728507945,46469,False
ENSG00000248827,0.4599654358644458,46470,False
CALML5,0.4599624449831198,46471,False
KRT18P43,0.45994429507173096,46472,False
MIR4284,0.4598789342797107,46473,False
IFITM3P4,0.4597070615173608,46474,False
OR8G5,0.45965167780234717,46475,False
TRBV13,0.45960117286696833,46476,False
